trip_id,aircraft,trip_type,trip_start_month,price
TRIP_0902,N301VR,Charter flight,2025-04-01,21865.04
TRIP_0903,N99CT,Owner flight,2025-08-01,21709.89
TRIP_0904,N579MH,Charter flight,2025-11-01,24022.81
TRIP_0905,N71HC,Charter flight,2026-01-01,22696.54
TRIP_0906,N452M,Owner flight,2025-03-01,18819.03
TRIP_0907,N452M,Owner flight,2025-06-01,22280.89
TRIP_0908,N71HC,Charter flight,2025-09-01,17803.44
TRIP_0909,N716TM,Charter flight,2025-01-01,37042.6
TRIP_0910,N71HC,Charter flight,2025-01-01,19680.32
TRIP_0911,N579MH,Charter flight,2025-08-01,19411.2
TRIP_0912,N716TM,Charter flight,2025-03-01,36026.57
TRIP_0913,N579MH,Charter flight,2025-05-01,23879.51
TRIP_0914,N71HC,Owner flight,2025-01-01,16643.19
TRIP_0915,N579MH,Charter flight,2025-05-01,16602.17
TRIP_0916,N523AR,Charter flight,2025-11-01,34390.94
TRIP_0917,N716TM,Charter flight,2025-06-01,41472.9
TRIP_0918,N610TX,Charter flight,2025-08-01,21302.54
TRIP_0919,N604CH,Charter flight,2026-01-01,32326.79
TRIP_0920,N301VR,Charter flight,2026-02-01,23204.67
TRIP_0921,N452M,Charter flight,2025-03-01,22768.06
TRIP_0922,N523AR,Charter flight,2025-03-01,40086.32
TRIP_0923,N452M,Charter flight,2025-12-01,22209.74
TRIP_0924,N604CH,Owner flight,2025-11-01,38543.61
TRIP_0925,N523AR,Charter flight,2025-11-01,37924.43
TRIP_0926,N301VR,Charter flight,2025-10-01,19306.24
TRIP_0927,N716TM,Charter flight,2025-09-01,28450.88
TRIP_0928,N495DD,Owner flight,2025-04-01,32915.46
TRIP_0929,N604XT,Charter flight,2025-04-01,39419.75
TRIP_0930,N716TM,Charter flight,2025-12-01,33475.96
TRIP_0931,N301VR,Owner flight,2025-07-01,20136.35
TRIP_0932,N452M,Owner flight,2025-02-01,17585.54
TRIP_0933,N610TX,Charter flight,2025-08-01,19122.28
TRIP_0934,N495DD,Charter flight,2025-06-01,34963.64
TRIP_0935,N99CT,Charter flight,2025-03-01,21731.41
TRIP_0936,N716TM,Charter flight,2025-09-01,33165.36
TRIP_0937,N301VR,Charter flight,2025-05-01,19178.66
TRIP_0938,N610TX,Charter flight,2025-08-01,22605.44
TRIP_0939,N301VR,Owner flight,2025-07-01,21313.17
TRIP_0940,N579MH,Charter flight,2026-02-01,25570.35
TRIP_0941,N716TM,Charter flight,2025-08-01,41113.28
TRIP_0942,N579MH,Charter flight,2025-07-01,22232.24
TRIP_0943,N604XT,Charter flight,2025-03-01,34803.92
TRIP_0944,N452M,Charter flight,2025-02-01,21877.9
TRIP_0945,N99CT,Charter flight,2025-07-01,18321.23
TRIP_0946,N301VR,Charter flight,2025-03-01,21072.62
TRIP_0947,N301VR,Charter flight,2025-03-01,20555.49
TRIP_0948,N452M,Owner flight,2025-02-01,27443.25
TRIP_0949,N452M,Charter flight,2025-04-01,20749.67
TRIP_0950,N579MH,Charter flight,2025-08-01,28049.29
TRIP_0951,N579MH,Owner flight,2025-12-01,26904.8
TRIP_0952,N604XT,Charter flight,2025-01-01,30373.75
TRIP_0953,N99CT,Charter flight,2025-01-01,16627.94
TRIP_0954,N610TX,Owner flight,2025-12-01,21117.54
TRIP_0955,N71HC,Charter flight,2026-02-01,23643.34
TRIP_0956,N71HC,Charter flight,2025-05-01,21219.79
TRIP_0957,N495DD,Charter flight,2025-11-01,35315.41
TRIP_0958,N301VR,Owner flight,2025-05-01,19789.78
TRIP_0959,N99CT,Charter flight,2025-11-01,17190.1
TRIP_0960,N372MZ,Charter flight,2025-12-01,31157.92
TRIP_0961,N301VR,Charter flight,2025-01-01,16444.22
TRIP_0962,N579MH,Charter flight,2025-06-01,20139.34
TRIP_0963,N716TM,Charter flight,2025-01-01,32895.97
TRIP_0964,N71HC,Charter flight,2025-05-01,22440.04
TRIP_0965,N716TM,Charter flight,2025-09-01,33219.73
TRIP_0966,N71HC,Charter flight,2025-12-01,21139.06
TRIP_0967,N372MZ,Charter flight,2026-02-01,35540.92
TRIP_0968,N716TM,Charter flight,2025-05-01,36996.2
TRIP_0969,N579MH,Owner flight,2025-06-01,20378.15
TRIP_0970,N523AR,Charter flight,2025-08-01,39236.77
TRIP_0971,N604XT,Owner flight,2025-11-01,29371.29
TRIP_0972,N610TX,Owner flight,2025-01-01,19380.47
TRIP_0973,N372MZ,Charter flight,2026-02-01,34916.38
TRIP_0974,N99CT,Charter flight,2025-02-01,22400.36
TRIP_0975,N301VR,Owner flight,2025-09-01,23948.27
TRIP_0976,N716TM,Charter flight,2025-03-01,38072.13
TRIP_0977,N579MH,Owner flight,2025-06-01,28955.71
TRIP_0978,N301VR,Charter flight,2025-05-01,18427.06
TRIP_0979,N523AR,Charter flight,2025-11-01,39761.48
TRIP_0980,N579MH,Charter flight,2025-02-01,27565.3
TRIP_0981,N71HC,Charter flight,2026-02-01,14509.31
TRIP_0982,N604CH,Owner flight,2025-07-01,34118.14
TRIP_0983,N301VR,Charter flight,2025-04-01,22005.09
TRIP_0984,N301VR,Charter flight,2025-01-01,19211.47
TRIP_0985,N372MZ,Owner flight,2026-01-01,30656.7
TRIP_0986,N523AR,Charter flight,2025-04-01,43456.7
TRIP_0987,N604XT,Charter flight,2025-06-01,35444.16
TRIP_0988,N523AR,Charter flight,2025-07-01,35553.62
TRIP_0989,N716TM,Charter flight,2025-07-01,29764.02
TRIP_0990,N452M,Charter flight,2026-02-01,18969.1
TRIP_0991,N604CH,Charter flight,2025-07-01,31408.64
TRIP_0992,N372MZ,Charter flight,2025-03-01,39315.9
TRIP_0993,N716TM,Charter flight,2025-06-01,37018.53
TRIP_0994,N579MH,Charter flight,2026-01-01,22003.03
TRIP_0995,N71HC,Charter flight,2025-08-01,21901.25
TRIP_0996,N301VR,Charter flight,2025-04-01,19866.2
TRIP_0997,N610TX,Charter flight,2026-01-01,21086.23
TRIP_0998,N301VR,Charter flight,2025-08-01,21074.41
TRIP_0999,N610TX,Charter flight,2025-02-01,21550.67
TRIP_1000,N523AR,Owner flight,2025-10-01,36198.61
TRIP_1001,N99CT,Charter flight,2025-09-01,21552.62
TRIP_1002,N495DD,Charter flight,2025-09-01,40023.23
TRIP_1003,N452M,Charter flight,2025-08-01,22101.41
TRIP_1004,N372MZ,Charter flight,2025-10-01,33652.39
TRIP_1005,N604CH,Charter flight,2026-02-01,34608.19
TRIP_1006,N604XT,Charter flight,2026-01-01,39920.68
TRIP_1007,N372MZ,Charter flight,2025-10-01,35449.69
TRIP_1008,N452M,Charter flight,2025-01-01,19564.95
TRIP_1009,N716TM,Owner flight,2025-02-01,32475.45
TRIP_1010,N523AR,Charter flight,2025-06-01,36092.15
TRIP_1011,N99CT,Charter flight,2025-10-01,18362.86
TRIP_1012,N610TX,Charter flight,2025-05-01,23711.99
TRIP_1013,N610TX,Charter flight,2025-12-01,17905.45
TRIP_1014,N301VR,Charter flight,2026-02-01,24195.17
TRIP_1015,N372MZ,Charter flight,2025-09-01,33859.08
TRIP_1016,N610TX,Charter flight,2025-05-01,17808.16
TRIP_1017,N99CT,Charter flight,2025-02-01,20972.94
TRIP_1018,N579MH,Charter flight,2025-10-01,20664.36
TRIP_1019,N610TX,Charter flight,2025-04-01,20585.93
TRIP_1020,N301VR,Charter flight,2025-09-01,19056.14
TRIP_1021,N372MZ,Charter flight,2025-01-01,38780.29
TRIP_1022,N716TM,Owner flight,2025-11-01,35547.0
TRIP_1023,N610TX,Charter flight,2025-01-01,17528.75
TRIP_1024,N610TX,Charter flight,2025-12-01,19007.41
TRIP_1025,N610TX,Charter flight,2025-07-01,22262.37
TRIP_1026,N523AR,Charter flight,2025-11-01,40148.37
TRIP_1027,N452M,Owner flight,2025-03-01,20386.81
TRIP_1028,N452M,Charter flight,2025-10-01,17889.01
TRIP_1029,N71HC,Charter flight,2025-02-01,23135.09
TRIP_1030,N452M,Charter flight,2025-09-01,22251.41
TRIP_1031,N301VR,Charter flight,2025-03-01,23766.35
TRIP_1032,N579MH,Charter flight,2025-02-01,25015.73
TRIP_1033,N99CT,Charter flight,2025-12-01,19198.51
TRIP_1034,N301VR,Charter flight,2025-08-01,21792.22
TRIP_1035,N301VR,Charter flight,2025-10-01,21315.82
TRIP_1036,N372MZ,Charter flight,2025-06-01,32700.51
TRIP_1037,N71HC,Owner flight,2025-06-01,20996.6
TRIP_1038,N372MZ,Charter flight,2025-10-01,34219.9
TRIP_1039,N301VR,Charter flight,2025-11-01,22358.84
TRIP_1040,N71HC,Charter flight,2025-07-01,21730.02
TRIP_1041,N495DD,Charter flight,2025-07-01,30793.63
TRIP_1042,N604CH,Charter flight,2025-11-01,30390.31
TRIP_1043,N71HC,Owner flight,2026-01-01,20275.47
TRIP_1044,N579MH,Charter flight,2025-06-01,24114.87
TRIP_1045,N452M,Owner flight,2025-04-01,22402.44
TRIP_1046,N579MH,Charter flight,2025-11-01,25796.56
TRIP_1047,N99CT,Charter flight,2025-09-01,24146.71
TRIP_1048,N301VR,Charter flight,2025-06-01,19332.02
TRIP_1049,N452M,Charter flight,2025-04-01,19189.28
TRIP_1050,N301VR,Charter flight,2025-12-01,18100.46
TRIP_1051,N452M,Charter flight,2025-03-01,22373.52
TRIP_1052,N495DD,Owner flight,2025-04-01,35087.01
TRIP_1053,N610TX,Owner flight,2025-03-01,15865.99
TRIP_1054,N604CH,Charter flight,2025-02-01,35808.66
TRIP_1055,N610TX,Charter flight,2026-02-01,21164.93
TRIP_1056,N71HC,Charter flight,2025-05-01,20139.13
TRIP_1057,N604CH,Charter flight,2025-02-01,36186.62
TRIP_1058,N71HC,Charter flight,2025-06-01,17449.41
TRIP_1059,N523AR,Charter flight,2025-03-01,41564.13
TRIP_1060,N579MH,Charter flight,2025-06-01,25330.91
TRIP_1061,N452M,Charter flight,2025-11-01,16065.75
TRIP_1062,N610TX,Charter flight,2025-10-01,20485.26
TRIP_1063,N604CH,Charter flight,2025-09-01,36626.88
TRIP_1064,N71HC,Charter flight,2025-01-01,17717.67
TRIP_1065,N71HC,Charter flight,2025-06-01,21834.08
TRIP_1066,N372MZ,Charter flight,2025-09-01,41723.7
TRIP_1067,N716TM,Charter flight,2025-11-01,32422.52
TRIP_1068,N301VR,Charter flight,2025-04-01,21571.1
TRIP_1069,N71HC,Charter flight,2025-11-01,21021.5
TRIP_1070,N716TM,Charter flight,2025-12-01,38873.16
TRIP_1071,N716TM,Charter flight,2025-02-01,34564.63
TRIP_1072,N716TM,Charter flight,2026-01-01,30733.13
TRIP_1073,N301VR,Charter flight,2025-04-01,22760.46
TRIP_1074,N301VR,Charter flight,2025-01-01,17981.85
TRIP_1075,N610TX,Charter flight,2025-03-01,25022.15
TRIP_1076,N523AR,Charter flight,2025-10-01,37243.08
TRIP_1077,N71HC,Charter flight,2025-09-01,19002.77
TRIP_1078,N604XT,Charter flight,2025-10-01,39434.61
TRIP_1079,N99CT,Charter flight,2025-05-01,20477.03
TRIP_1080,N610TX,Charter flight,2025-11-01,19946.49
TRIP_1081,N604CH,Owner flight,2025-06-01,32276.52
TRIP_1082,N301VR,Charter flight,2025-03-01,15804.55
TRIP_1083,N71HC,Charter flight,2025-05-01,22010.98
TRIP_1084,N452M,Charter flight,2025-11-01,16429.68
TRIP_1085,N610TX,Charter flight,2025-08-01,18516.76
TRIP_1086,N523AR,Charter flight,2025-06-01,36731.38
TRIP_1087,N579MH,Charter flight,2025-04-01,22247.63
TRIP_1088,N99CT,Charter flight,2025-02-01,20892.88
TRIP_1089,N610TX,Charter flight,2026-02-01,17465.76
TRIP_1090,N99CT,Charter flight,2025-09-01,19628.85
TRIP_1091,N610TX,Charter flight,2026-01-01,20908.46
TRIP_1092,N604XT,Charter flight,2025-12-01,31194.11
TRIP_1093,N579MH,Charter flight,2025-01-01,29902.27
TRIP_1094,N495DD,Charter flight,2025-01-01,32450.3
TRIP_1095,N99CT,Owner flight,2026-01-01,23946.04
TRIP_1096,N99CT,Owner flight,2025-04-01,20080.49
TRIP_1097,N99CT,Charter flight,2025-07-01,16578.81
TRIP_1098,N99CT,Charter flight,2025-01-01,17657.75
TRIP_1099,N604CH,Owner flight,2025-09-01,35704.32
TRIP_1100,N71HC,Charter flight,2025-04-01,23081.94
TRIP_1101,N301VR,Charter flight,2025-03-01,24924.44
TRIP_1102,N610TX,Owner flight,2025-01-01,20820.55
TRIP_1103,N452M,Charter flight,2025-10-01,17556.89
TRIP_1104,N610TX,Charter flight,2025-04-01,21196.21
TRIP_1105,N610TX,Charter flight,2025-09-01,18436.96
TRIP_1106,N99CT,Charter flight,2026-01-01,21480.48
TRIP_1107,N71HC,Owner flight,2026-02-01,18146.31
TRIP_1108,N604CH,Charter flight,2025-10-01,26641.72
TRIP_1109,N372MZ,Charter flight,2025-06-01,40267.42
TRIP_1110,N99CT,Charter flight,2025-06-01,19933.96
TRIP_1111,N452M,Charter flight,2025-01-01,20624.15
TRIP_1112,N99CT,Charter flight,2025-10-01,22991.75
TRIP_1113,N99CT,Charter flight,2025-02-01,25197.12
TRIP_1114,N495DD,Owner flight,2025-11-01,37880.32
TRIP_1115,N579MH,Charter flight,2025-06-01,24360.51
TRIP_1116,N579MH,Charter flight,2025-02-01,25620.06
TRIP_1117,N301VR,Charter flight,2025-03-01,19763.04
TRIP_1118,N452M,Charter flight,2025-04-01,20590.29
TRIP_1119,N716TM,Owner flight,2025-11-01,35579.45
TRIP_1120,N301VR,Charter flight,2025-05-01,18533.44
TRIP_1121,N452M,Charter flight,2025-09-01,20552.93
TRIP_1122,N610TX,Charter flight,2025-12-01,21417.75
TRIP_1123,N452M,Charter flight,2025-04-01,21792.54
TRIP_1124,N604CH,Charter flight,2026-01-01,36749.3
TRIP_1125,N604XT,Charter flight,2025-11-01,29643.9
TRIP_1126,N579MH,Charter flight,2025-09-01,28302.41
TRIP_1127,N301VR,Owner flight,2025-11-01,23365.7
TRIP_1128,N71HC,Charter flight,2025-10-01,20259.63
TRIP_1129,N71HC,Owner flight,2025-03-01,21638.77
TRIP_1130,N716TM,Charter flight,2025-08-01,34133.78
TRIP_1131,N372MZ,Charter flight,2025-12-01,38007.83
TRIP_1132,N523AR,Charter flight,2025-01-01,31742.91
TRIP_1133,N301VR,Charter flight,2025-11-01,23856.15
TRIP_1134,N99CT,Charter flight,2025-09-01,22255.52
TRIP_1135,N604XT,Charter flight,2025-09-01,37901.74
TRIP_1136,N301VR,Charter flight,2025-10-01,20237.37
TRIP_1137,N452M,Owner flight,2025-02-01,16968.45
TRIP_1138,N523AR,Charter flight,2025-04-01,38535.74
TRIP_1139,N523AR,Charter flight,2026-01-01,29481.75
TRIP_1140,N579MH,Charter flight,2025-08-01,27135.9
TRIP_1141,N452M,Charter flight,2025-07-01,18569.68
TRIP_1142,N71HC,Charter flight,2025-01-01,16532.38
TRIP_1143,N604XT,Charter flight,2025-05-01,35004.0
TRIP_1144,N579MH,Charter flight,2025-07-01,28139.8
TRIP_1145,N716TM,Charter flight,2025-04-01,31137.59
TRIP_1146,N452M,Owner flight,2025-01-01,24497.59
TRIP_1147,N604CH,Charter flight,2025-09-01,37626.96
TRIP_1148,N604XT,Charter flight,2026-02-01,35627.04
TRIP_1149,N452M,Charter flight,2025-05-01,19410.94
TRIP_1150,N452M,Charter flight,2025-11-01,19585.26
TRIP_1151,N372MZ,Charter flight,2025-02-01,36720.67
TRIP_1152,N452M,Charter flight,2025-08-01,22615.1
TRIP_1153,N372MZ,Charter flight,2025-11-01,32626.02
TRIP_1154,N604XT,Charter flight,2026-01-01,31773.95
TRIP_1155,N579MH,Charter flight,2025-02-01,23251.61
TRIP_1156,N604CH,Charter flight,2025-03-01,40574.51
TRIP_1157,N99CT,Charter flight,2026-02-01,17457.78
TRIP_1158,N452M,Charter flight,2025-10-01,23356.19
TRIP_1159,N452M,Charter flight,2025-01-01,20605.7
TRIP_1160,N301VR,Charter flight,2025-11-01,16368.15
TRIP_1161,N452M,Charter flight,2025-02-01,19345.92
TRIP_1162,N301VR,Charter flight,2026-02-01,22024.17
TRIP_1163,N71HC,Charter flight,2025-07-01,25004.53
TRIP_1164,N372MZ,Charter flight,2025-10-01,29690.51
TRIP_1165,N99CT,Owner flight,2025-02-01,13452.06
TRIP_1166,N452M,Charter flight,2025-06-01,17226.12
TRIP_1167,N452M,Charter flight,2025-03-01,23326.04
TRIP_1168,N531P,Charter flight,2025-04-01,17721.9
TRIP_1169,N301VR,Charter flight,2025-11-01,24243.13
TRIP_1170,N716TM,Owner flight,2026-01-01,39859.24
TRIP_1171,N579MH,Charter flight,2025-08-01,24668.63
TRIP_1172,N610TX,Charter flight,2026-02-01,18934.09
TRIP_1173,N579MH,Charter flight,2025-03-01,24193.41
TRIP_1174,N716TM,Owner flight,2025-10-01,37444.35
TRIP_1175,N604XT,Owner flight,2025-06-01,36833.91
TRIP_1176,N495DD,Charter flight,2025-01-01,41958.64
TRIP_1177,N604CH,Owner flight,2025-07-01,33959.59
TRIP_1178,N301VR,Charter flight,2025-08-01,17247.89
TRIP_1179,N604CH,Charter flight,2025-11-01,29090.88
TRIP_1180,N495DD,Charter flight,2026-02-01,28290.83
TRIP_1181,N610TX,Charter flight,2025-08-01,20990.7
TRIP_1182,N71HC,Charter flight,2025-03-01,19914.08
TRIP_1183,N579MH,Charter flight,2026-02-01,24114.29
TRIP_1184,N610TX,Charter flight,2025-10-01,19157.35
TRIP_1185,N301VR,Charter flight,2025-01-01,17724.58
TRIP_1186,N610TX,Charter flight,2025-09-01,22035.84
TRIP_1187,N604XT,Charter flight,2026-01-01,25147.74
TRIP_1188,N301VR,Charter flight,2025-06-01,18496.01
TRIP_1189,N716TM,Charter flight,2025-11-01,38145.96
TRIP_1190,N372MZ,Charter flight,2025-09-01,31396.65
TRIP_1191,N301VR,Charter flight,2025-07-01,21479.19
TRIP_1192,N579MH,Owner flight,2025-01-01,21199.09
TRIP_1193,N71HC,Charter flight,2025-12-01,19360.39
TRIP_1194,N579MH,Charter flight,2025-12-01,26012.22
TRIP_1195,N301VR,Owner flight,2025-01-01,17305.38
TRIP_1196,N452M,Charter flight,2025-06-01,22363.2
TRIP_1197,N610TX,Owner flight,2025-05-01,20614.8
TRIP_1198,N610TX,Charter flight,2025-09-01,23641.1
TRIP_1199,N604CH,Charter flight,2025-02-01,35832.6
TRIP_1200,N301VR,Charter flight,2025-08-01,17826.28
TRIP_1201,N604CH,Charter flight,2025-11-01,41911.98
TRIP_1202,N301VR,Charter flight,2025-05-01,18035.14
TRIP_1203,N301VR,Charter flight,2025-02-01,19932.11
TRIP_1204,N71HC,Charter flight,2026-01-01,22893.52
TRIP_1205,N523AR,Owner flight,2025-10-01,27480.29
TRIP_1206,N604CH,Charter flight,2025-11-01,40758.68
TRIP_1207,N604XT,Charter flight,2025-11-01,30396.46
TRIP_1208,N523AR,Charter flight,2025-12-01,33180.0
TRIP_1209,N716TM,Charter flight,2025-06-01,36155.43
TRIP_1210,N610TX,Owner flight,2025-10-01,20395.74
TRIP_1211,N523AR,Charter flight,2025-08-01,38156.7
TRIP_1212,N523AR,Charter flight,2025-04-01,28596.77
TRIP_1213,N99CT,Charter flight,2025-02-01,22318.63
TRIP_1214,N604CH,Charter flight,2025-12-01,38228.97
TRIP_1215,N372MZ,Owner flight,2025-11-01,39116.9
TRIP_1216,N99CT,Charter flight,2025-05-01,16525.85
TRIP_1217,N301VR,Charter flight,2025-12-01,16827.66
TRIP_1218,N604XT,Owner flight,2025-02-01,33630.5
TRIP_1219,N604XT,Owner flight,2025-02-01,29556.7
TRIP_1220,N716TM,Charter flight,2025-06-01,27784.13
TRIP_1221,N610TX,Charter flight,2025-11-01,19536.34
TRIP_1222,N99CT,Charter flight,2025-10-01,21085.23
TRIP_1223,N523AR,Charter flight,2025-09-01,46195.92
TRIP_1224,N610TX,Owner flight,2026-01-01,21871.69
TRIP_1225,N71HC,Charter flight,2025-04-01,24880.67
TRIP_1226,N604XT,Charter flight,2025-06-01,34823.4
TRIP_1227,N71HC,Charter flight,2025-07-01,21898.91
TRIP_1228,N716TM,Charter flight,2026-01-01,34415.45
TRIP_1229,N610TX,Charter flight,2025-11-01,27207.81
TRIP_1230,N71HC,Charter flight,2025-06-01,18786.02
TRIP_1231,N452M,Charter flight,2025-08-01,19125.06
TRIP_1232,N99CT,Charter flight,2025-04-01,22491.35
TRIP_1233,N99CT,Charter flight,2025-12-01,21018.68
TRIP_1234,N301VR,Charter flight,2025-01-01,19439.59
TRIP_1235,N604XT,Charter flight,2025-07-01,38841.51
TRIP_1236,N71HC,Charter flight,2025-03-01,20397.13
TRIP_1237,N452M,Charter flight,2026-02-01,20379.51
TRIP_1238,N523AR,Charter flight,2025-06-01,35922.33
TRIP_1239,N610TX,Charter flight,2025-02-01,16164.7
TRIP_1240,N99CT,Charter flight,2025-09-01,16516.87
TRIP_1241,N452M,Charter flight,2025-01-01,23217.24
TRIP_1242,N604CH,Owner flight,2025-06-01,32292.15
TRIP_1243,N604CH,Charter flight,2025-06-01,34468.19
TRIP_1244,N452M,Charter flight,2025-05-01,24531.1
TRIP_1245,N604CH,Owner flight,2026-01-01,34648.53
TRIP_1246,N579MH,Charter flight,2025-05-01,23264.69
TRIP_1247,N301VR,Charter flight,2025-01-01,22740.19
TRIP_1248,N301VR,Charter flight,2025-10-01,19004.34
TRIP_1249,N610TX,Owner flight,2025-12-01,23507.32
TRIP_1250,N579MH,Charter flight,2025-05-01,27064.45
TRIP_1251,N604CH,Charter flight,2025-02-01,42321.33
TRIP_1252,N523AR,Charter flight,2025-07-01,32238.63
TRIP_1253,N301VR,Charter flight,2025-03-01,23917.44
TRIP_1254,N301VR,Charter flight,2026-01-01,21885.23
TRIP_1255,N604XT,Charter flight,2025-04-01,29698.53
TRIP_1256,N523AR,Charter flight,2025-03-01,24615.29
TRIP_1257,N99CT,Charter flight,2025-03-01,18504.93
TRIP_1258,N523AR,Charter flight,2025-04-01,36169.39
TRIP_1259,N301VR,Charter flight,2025-05-01,21593.37
TRIP_1260,N579MH,Owner flight,2025-01-01,23793.22
TRIP_1261,N716TM,Charter flight,2025-04-01,34799.48
TRIP_1262,N604CH,Charter flight,2025-12-01,34496.03
TRIP_1263,N716TM,Charter flight,2025-12-01,39124.87
TRIP_1264,N523AR,Charter flight,2025-11-01,29254.84
TRIP_1265,N301VR,Charter flight,2025-08-01,21170.72
TRIP_1266,N301VR,Charter flight,2025-10-01,18443.12
TRIP_1267,N71HC,Charter flight,2025-07-01,18233.65
TRIP_1268,N523AR,Charter flight,2025-09-01,39704.92
TRIP_1269,N579MH,Charter flight,2025-05-01,20558.58
TRIP_1270,N716TM,Owner flight,2026-01-01,34441.93
TRIP_1271,N372MZ,Owner flight,2025-10-01,42833.99
TRIP_1272,N452M,Charter flight,2025-04-01,22595.19
TRIP_1273,N604CH,Charter flight,2025-08-01,33180.12
TRIP_1274,N301VR,Charter flight,2025-09-01,19569.07
TRIP_1275,N523AR,Owner flight,2026-01-01,30091.19
TRIP_1276,N301VR,Charter flight,2025-07-01,23751.61
TRIP_1277,N716TM,Owner flight,2026-02-01,39045.41
TRIP_1278,N610TX,Charter flight,2025-07-01,22216.51
TRIP_1279,N301VR,Owner flight,2025-05-01,22492.08
TRIP_1280,N523AR,Owner flight,2025-04-01,31901.9
TRIP_1281,N579MH,Charter flight,2026-02-01,18582.31
TRIP_1282,N372MZ,Charter flight,2025-10-01,37242.16
TRIP_1283,N579MH,Charter flight,2025-01-01,27109.95
TRIP_1284,N301VR,Charter flight,2025-10-01,24517.62
TRIP_1285,N71HC,Charter flight,2025-10-01,19997.77
TRIP_1286,N495DD,Charter flight,2025-07-01,33612.99
TRIP_1287,N301VR,Charter flight,2025-01-01,19901.85
TRIP_1288,N71HC,Charter flight,2025-01-01,22176.86
TRIP_1289,N301VR,Charter flight,2025-05-01,19794.78
TRIP_1290,N301VR,Charter flight,2026-01-01,20369.4
TRIP_1291,N71HC,Charter flight,2025-09-01,22577.63
TRIP_1292,N301VR,Owner flight,2025-06-01,18935.41
TRIP_1293,N579MH,Charter flight,2025-03-01,28869.04
TRIP_1294,N372MZ,Charter flight,2026-01-01,37532.36
TRIP_1295,N604CH,Charter flight,2025-03-01,27569.52
TRIP_1296,N99CT,Charter flight,2025-07-01,19211.61
TRIP_1297,N99CT,Charter flight,2025-06-01,15439.14
TRIP_1298,N301VR,Charter flight,2025-09-01,20008.3
TRIP_1299,N604XT,Charter flight,2025-06-01,33006.76
TRIP_1300,N372MZ,Charter flight,2025-05-01,38339.42
TRIP_1301,N301VR,Charter flight,2025-10-01,18297.45
TRIP_1302,N610TX,Owner flight,2025-07-01,21469.34
TRIP_1303,N301VR,Owner flight,2025-01-01,21922.12
TRIP_1304,N495DD,Charter flight,2025-12-01,36028.78
TRIP_1305,N372MZ,Charter flight,2025-07-01,39560.49
TRIP_1306,N452M,Charter flight,2025-03-01,25670.72
TRIP_1307,N372MZ,Charter flight,2026-02-01,35447.77
TRIP_1308,N604CH,Charter flight,2025-09-01,36620.72
TRIP_1309,N71HC,Charter flight,2025-06-01,18299.31
TRIP_1310,N452M,Owner flight,2025-09-01,17951.19
TRIP_1311,N301VR,Owner flight,2026-01-01,23084.57
TRIP_1312,N452M,Charter flight,2025-05-01,22753.81
TRIP_1313,N579MH,Charter flight,2025-07-01,20396.33
TRIP_1314,N452M,Charter flight,2026-01-01,17229.45
TRIP_1315,N523AR,Charter flight,2026-02-01,32405.05
TRIP_1316,N604XT,Charter flight,2025-04-01,34434.49
TRIP_1317,N495DD,Charter flight,2025-07-01,33363.49
TRIP_1318,N372MZ,Owner flight,2026-01-01,35642.06
TRIP_1319,N301VR,Charter flight,2025-01-01,22792.66
TRIP_1320,N301VR,Charter flight,2025-07-01,21655.26
TRIP_1321,N716TM,Charter flight,2025-08-01,37144.48
TRIP_1322,N99CT,Charter flight,2025-05-01,14371.16
TRIP_1323,N452M,Charter flight,2025-02-01,16465.24
TRIP_1324,N99CT,Charter flight,2025-05-01,18508.86
TRIP_1325,N610TX,Charter flight,2025-06-01,18921.52
TRIP_1326,N71HC,Charter flight,2025-12-01,22599.57
TRIP_1327,N99CT,Charter flight,2025-02-01,18302.75
TRIP_1328,N604CH,Owner flight,2026-02-01,37667.71
TRIP_1329,N604XT,Charter flight,2025-06-01,31859.58
TRIP_1330,N523AR,Charter flight,2025-06-01,30196.46
TRIP_1331,N579MH,Charter flight,2025-01-01,19959.43
TRIP_1332,N372MZ,Charter flight,2026-02-01,44033.07
TRIP_1333,N99CT,Charter flight,2025-01-01,18481.59
TRIP_1334,N610TX,Owner flight,2026-02-01,22227.47
TRIP_1335,N610TX,Owner flight,2025-11-01,16604.5
TRIP_1336,N604XT,Charter flight,2025-10-01,40675.72
TRIP_1337,N99CT,Charter flight,2025-03-01,21372.6
TRIP_1338,N604XT,Charter flight,2026-02-01,36095.92
TRIP_1339,N301VR,Charter flight,2025-10-01,21534.57
TRIP_1340,N301VR,Charter flight,2025-10-01,21810.0
TRIP_1341,N716TM,Charter flight,2025-12-01,38236.27
TRIP_1342,N523AR,Charter flight,2025-03-01,32603.61
TRIP_1343,N452M,Charter flight,2025-04-01,18856.03
TRIP_1344,N372MZ,Charter flight,2025-02-01,35196.9
TRIP_1345,N372MZ,Owner flight,2025-09-01,37737.71
TRIP_1346,N523AR,Charter flight,2025-10-01,34733.38
TRIP_1347,N71HC,Charter flight,2025-12-01,22434.75
TRIP_1348,N71HC,Charter flight,2025-11-01,22044.59
TRIP_1349,N610TX,Charter flight,2026-02-01,19957.54
TRIP_1350,N301VR,Charter flight,2025-07-01,16132.05
TRIP_1351,N452M,Charter flight,2025-07-01,19241.18
TRIP_1352,N579MH,Owner flight,2025-06-01,30099.79
